FOHC_5_04_18_23,Time,Celsius(°C),High Alarm,Humidity(%rh),Dew Point(°C),Serial Number
1,2023-04-18 15:08:27,24.5,45.0,29.5,5.6,010125374
2,2023-04-18 15:08:37,24.5,45.0,30.5,6.0
3,2023-04-18 15:08:47,24.5,45.0,32.5,7.0
4,2023-04-18 15:08:57,24.5,45.0,34.0,7.6
5,2023-04-18 15:09:07,25.0,45.0,31.0,6.7
6,2023-04-18 15:09:17,25.0,45.0,30.5,6.5
7,2023-04-18 15:09:27,25.0,45.0,30.0,6.2
8,2023-04-18 15:09:37,25.5,45.0,29.5,6.4
9,2023-04-18 15:09:47,25.5,45.0,29.5,6.4
10,2023-04-18 15:09:57,25.5,45.0,29.0,6.2
11,2023-04-18 15:10:07,26.0,45.0,29.0,6.6
12,2023-04-18 15:10:17,26.0,45.0,28.5,6.3
13,2023-04-18 15:10:27,26.0,45.0,28.5,6.3
14,2023-04-18 15:10:37,26.5,45.0,28.5,6.8
15,2023-04-18 15:10:47,26.5,45.0,28.0,6.5
16,2023-04-18 15:10:57,26.5,45.0,28.0,6.5
17,2023-04-18 15:11:07,27.0,45.0,28.0,6.9
18,2023-04-18 15:11:17,27.0,45.0,27.5,6.7
19,2023-04-18 15:11:27,27.0,45.0,27.5,6.7
20,2023-04-18 15:11:37,27.5,45.0,27.0,6.8
21,2023-04-18 15:11:47,27.5,45.0,30.5,8.6
22,2023-04-18 15:11:57,27.5,45.0,27.0,6.8
23,2023-04-18 15:12:07,27.5,45.0,27.0,6.8
24,2023-04-18 15:12:17,28.0,45.0,26.5,7.0
25,2023-04-18 15:12:27,28.0,45.0,26.5,7.0
26,2023-04-18 15:12:37,28.0,45.0,26.0,6.7
27,2023-04-18 15:12:47,28.0,45.0,26.0,6.7
28,2023-04-18 15:12:57,28.0,45.0,26.0,6.7
29,2023-04-18 15:13:07,28.0,45.0,26.0,6.7
30,2023-04-18 15:13:17,28.0,45.0,26.0,6.7
31,2023-04-18 15:13:27,28.0,45.0,26.0,6.7
32,2023-04-18 15:13:37,28.0,45.0,26.0,6.7
33,2023-04-18 15:13:47,28.0,45.0,26.0,6.7
34,2023-04-18 15:13:57,28.0,45.0,26.0,6.7
35,2023-04-18 15:14:07,28.0,45.0,26.0,6.7
36,2023-04-18 15:14:17,28.0,45.0,26.0,6.7
37,2023-04-18 15:14:27,28.0,45.0,26.0,6.7
38,2023-04-18 15:14:37,28.0,45.0,26.0,6.7
39,2023-04-18 15:14:47,28.0,45.0,26.0,6.7
40,2023-04-18 15:14:57,28.0,45.0,26.5,7.0
41,2023-04-18 15:15:07,28.0,45.0,26.5,7.0
42,2023-04-18 15:15:17,28.0,45.0,26.5,7.0
43,2023-04-18 15:15:27,28.0,45.0,26.5,7.0
44,2023-04-18 15:15:37,28.0,45.0,26.5,7.0
45,2023-04-18 15:15:47,28.0,45.0,26.5,7.0
46,2023-04-18 15:15:57,28.0,45.0,26.5,7.0
47,2023-04-18 15:16:07,28.0,45.0,26.5,7.0
48,2023-04-18 15:16:17,28.0,45.0,27.0,7.3
49,2023-04-18 15:16:27,28.0,45.0,27.0,7.3
50,2023-04-18 15:16:37,28.0,45.0,27.0,7.3
51,2023-04-18 15:16:47,28.0,45.0,27.0,7.3
52,2023-04-18 15:16:57,28.0,45.0,27.0,7.3
53,2023-04-18 15:17:07,28.0,45.0,27.0,7.3
54,2023-04-18 15:17:17,28.0,45.0,27.0,7.3
55,2023-04-18 15:17:27,28.0,45.0,27.0,7.3
56,2023-04-18 15:17:37,28.0,45.0,27.0,7.3
57,2023-04-18 15:17:47,28.0,45.0,27.0,7.3
58,2023-04-18 15:17:57,28.0,45.0,27.0,7.3
59,2023-04-18 15:18:07,28.0,45.0,27.0,7.3
60,2023-04-18 15:18:17,28.0,45.0,27.0,7.3
61,2023-04-18 15:18:27,28.0,45.0,27.0,7.3
62,2023-04-18 15:18:37,28.0,45.0,27.0,7.3
63,2023-04-18 15:18:47,28.0,45.0,26.5,7.0
64,2023-04-18 15:18:57,28.0,45.0,26.5,7.0
65,2023-04-18 15:19:07,28.0,45.0,26.5,7.0
66,2023-04-18 15:19:17,28.0,45.0,26.5,7.0
67,2023-04-18 15:19:27,28.0,45.0,26.5,7.0
68,2023-04-18 15:19:37,28.0,45.0,26.5,7.0
69,2023-04-18 15:19:47,28.0,45.0,26.5,7.0
70,2023-04-18 15:19:57,28.0,45.0,26.5,7.0
71,2023-04-18 15:20:07,28.0,45.0,26.5,7.0
72,2023-04-18 15:20:17,28.0,45.0,26.5,7.0
73,2023-04-18 15:20:27,28.0,45.0,26.5,7.0
74,2023-04-18 15:20:37,28.0,45.0,26.5,7.0
75,2023-04-18 15:20:47,28.0,45.0,26.5,7.0
76,2023-04-18 15:20:57,28.0,45.0,26.0,6.7
77,2023-04-18 15:21:07,28.0,45.0,26.0,6.7
78,2023-04-18 15:21:17,28.0,45.0,26.0,6.7
79,2023-04-18 15:21:27,28.0,45.0,26.0,6.7
80,2023-04-18 15:21:37,28.0,45.0,26.0,6.7
81,2023-04-18 15:21:47,28.0,45.0,26.0,6.7
82,2023-04-18 15:21:57,28.0,45.0,26.0,6.7
83,2023-04-18 15:22:07,28.0,45.0,26.0,6.7
84,2023-04-18 15:22:17,28.0,45.0,26.0,6.7
85,2023-04-18 15:22:27,28.0,45.0,26.0,6.7
86,2023-04-18 15:22:37,28.0,45.0,26.0,6.7
87,2023-04-18 15:22:47,28.0,45.0,26.0,6.7
88,2023-04-18 15:22:57,28.0,45.0,26.0,6.7
89,2023-04-18 15:23:07,28.0,45.0,26.0,6.7
90,2023-04-18 15:23:17,28.0,45.0,26.0,6.7
91,2023-04-18 15:23:27,28.0,45.0,26.0,6.7
92,2023-04-18 15:23:37,28.0,45.0,26.0,6.7
93,2023-04-18 15:23:47,28.0,45.0,26.0,6.7
94,2023-04-18 15:23:57,28.0,45.0,26.0,6.7
95,2023-04-18 15:24:07,28.0,45.0,26.0,6.7
96,2023-04-18 15:24:17,28.0,45.0,26.0,6.7
97,2023-04-18 15:24:27,28.0,45.0,26.0,6.7
98,2023-04-18 15:24:37,28.0,45.0,25.5,6.4
99,2023-04-18 15:24:47,28.0,45.0,25.5,6.4
100,2023-04-18 15:24:57,28.0,45.0,25.5,6.4
101,2023-04-18 15:25:07,28.0,45.0,25.5,6.4
102,2023-04-18 15:25:17,28.0,45.0,25.5,6.4
103,2023-04-18 15:25:27,28.0,45.0,25.5,6.4
104,2023-04-18 15:25:37,28.0,45.0,25.5,6.4
105,2023-04-18 15:25:47,28.5,45.0,25.5,6.9
106,2023-04-18 15:25:57,28.5,45.0,25.5,6.9
107,2023-04-18 15:26:07,28.5,45.0,25.5,6.9
108,2023-04-18 15:26:17,28.5,45.0,25.5,6.9
109,2023-04-18 15:26:27,28.5,45.0,25.5,6.9
110,2023-04-18 15:26:37,28.5,45.0,25.5,6.9
111,2023-04-18 15:26:47,28.5,45.0,25.5,6.9
112,2023-04-18 15:26:57,28.5,45.0,25.5,6.9
113,2023-04-18 15:27:07,28.5,45.0,25.5,6.9
114,2023-04-18 15:27:17,28.5,45.0,25.5,6.9
115,2023-04-18 15:27:27,28.5,45.0,25.5,6.9
116,2023-04-18 15:27:37,28.5,45.0,25.5,6.9
117,2023-04-18 15:27:47,28.5,45.0,25.5,6.9
118,2023-04-18 15:27:57,28.5,45.0,25.5,6.9
119,2023-04-18 15:28:07,28.5,45.0,25.5,6.9
120,2023-04-18 15:28:17,28.5,45.0,25.5,6.9
121,2023-04-18 15:28:27,28.5,45.0,25.5,6.9
122,2023-04-18 15:28:37,28.5,45.0,25.5,6.9
123,2023-04-18 15:28:47,28.5,45.0,25.5,6.9
124,2023-04-18 15:28:57,28.5,45.0,25.5,6.9
125,2023-04-18 15:29:07,28.5,45.0,25.5,6.9
