FirstLineOfData=25
#-----------------------------------------------------------
# Name: VV.dat
# Format: Focal Data File 1.0
# Updated: Wed Oct 25 19:16:00 EDT 2023
#-----------------------------------------------------------
 
FocalMasterFile=/Applications/JWatcher/MDSH_panting_9.15.23.fmf
 
# Observation started: Wed Oct 25 19:01:00 EDT 2023
StartTime=1698274860265
# Observation stopped: Wed Oct 25 19:16:00 EDT 2023
StopTime=1698275760265
 
Answer.1=VV
Answer.2=1445
Answer.3=
Answer.4=
Answer.5=
Answer.6=
 
 
 
#BEGIN DATA
2922, o
4410, p
8025, o
26627, p
32070, o
33333, p
41457, o
43176, p
48193, o
51024, p
77683, o
87355, p
88659, l
92433, p
99166, o
115489, p
129870, o
146762, p
156342, o
158680, p
168829, o
172516, p
179788, o
213210, p
231055, l
232348, p
244487, o
246544, l
248875, p
256713, l
260952, o
264556, l
265442, p
270577, l
275126, p
277907, o
297579, p
306502, l
308185, p
322886, l
326353, o
333042, p
337451, l
342216, p
354687, l
358463, p
364624, l
366601, p
375001, o
376852, p
385378, o
404881, p
405911, l
413084, p
420213, l
423871, o
429153, p
435493, l
443413, o
449792, p
452940, o
471433, l
474425, p
476723, o
493043, l
494725, p
507324, l
508934, p
521158, l
525590, p
530863, l
534497, p
554568, l
556995, p
562664, l
566178, p
567923, o
586248, p
589517, l
592379, p
618748, l
620900, p
624945, o
629882, l
633157, o
637754, l
640419, p
657399, o
676949, l
683152, p
694766, l
698609, p
732260, l
735058, p
744505, l
747889, o
765858, p
799876, o
806661, l
809832, o
813499, l
822909, p
825302, o
827229, l
850592, o
868471, l
884533, o
900000, EOF
