HSPi_6_02_09_22,Time,Celsius(°C),High Alarm,Humidity(%rh),Dew Point(°C),Serial Number
1,2022-02-09 08:05:30,22.5,44.5,24.5,1.2,010126936
2,2022-02-09 08:05:40,22.5,44.5,24.0,0.9
3,2022-02-09 08:05:50,22.5,44.5,26.5,2.3
4,2022-02-09 08:06:00,22.5,44.5,24.5,1.2
5,2022-02-09 08:06:10,22.5,44.5,24.0,0.9
6,2022-02-09 08:06:20,23.0,44.5,23.5,1.1
7,2022-02-09 08:06:30,23.0,44.5,23.0,0.8
8,2022-02-09 08:06:40,23.0,44.5,23.0,0.8
9,2022-02-09 08:06:50,23.0,44.5,25.0,1.9
10,2022-02-09 08:07:00,23.0,44.5,25.0,1.9
11,2022-02-09 08:07:10,23.0,44.5,23.5,1.1
12,2022-02-09 08:07:20,23.0,44.5,23.0,0.8
13,2022-02-09 08:07:30,23.0,44.5,23.0,0.8
14,2022-02-09 08:07:40,23.5,44.5,22.5,0.9
15,2022-02-09 08:07:50,23.5,44.5,22.5,0.9
16,2022-02-09 08:08:00,23.5,44.5,22.0,0.6
17,2022-02-09 08:08:10,23.5,44.5,22.0,0.6
18,2022-02-09 08:08:20,23.5,44.5,22.5,0.9
19,2022-02-09 08:08:30,23.5,44.5,22.0,0.6
20,2022-02-09 08:08:40,23.5,44.5,22.5,0.9
21,2022-02-09 08:08:50,23.5,44.5,22.5,0.9
22,2022-02-09 08:09:00,23.5,44.5,22.5,0.9
23,2022-02-09 08:09:10,23.5,44.5,22.0,0.6
24,2022-02-09 08:09:20,23.5,44.5,22.0,0.6
25,2022-02-09 08:09:30,23.5,44.5,22.0,0.6
26,2022-02-09 08:09:40,23.5,44.5,22.0,0.6
27,2022-02-09 08:09:50,23.5,44.5,22.0,0.6
28,2022-02-09 08:10:00,24.0,44.5,22.0,1.0
29,2022-02-09 08:10:10,24.0,44.5,21.5,0.7
30,2022-02-09 08:10:20,24.0,44.5,21.5,0.7
31,2022-02-09 08:10:30,24.0,44.5,21.5,0.7
32,2022-02-09 08:10:40,24.0,44.5,21.5,0.7
