HSPi_4_02_19_22,Time,Celsius(°C),High Alarm,Humidity(%rh),Dew Point(°C),Serial Number
1,2022-02-19 08:18:54,22.5,45.0,21.5,-0.6,010126307
2,2022-02-19 08:19:04,22.5,45.0,21.5,-0.6
3,2022-02-19 08:19:14,22.5,45.0,24.0,0.9
4,2022-02-19 08:19:24,22.5,45.0,22.0,-0.3
5,2022-02-19 08:19:34,23.0,45.0,22.5,0.5
6,2022-02-19 08:19:44,23.0,45.0,22.0,0.2
7,2022-02-19 08:19:54,23.0,45.0,21.5,-0.2
8,2022-02-19 08:20:04,23.0,45.0,21.5,-0.2
9,2022-02-19 08:20:14,23.0,45.0,21.5,-0.2
10,2022-02-19 08:20:24,23.0,45.0,21.0,-0.5
11,2022-02-19 08:20:34,23.0,45.0,21.0,-0.5
12,2022-02-19 08:20:44,23.0,45.0,21.0,-0.5
13,2022-02-19 08:20:54,23.5,45.0,21.5,0.3
14,2022-02-19 08:21:04,23.5,45.0,22.0,0.6
15,2022-02-19 08:21:14,23.5,45.0,22.0,0.6
16,2022-02-19 08:21:24,23.5,45.0,21.5,0.3
17,2022-02-19 08:21:34,24.0,45.0,21.5,0.7
18,2022-02-19 08:21:44,24.0,45.0,21.0,0.4
19,2022-02-19 08:21:54,24.5,45.0,21.0,0.8
20,2022-02-19 08:22:04,25.0,45.0,20.5,0.8
21,2022-02-19 08:22:14,25.0,45.0,20.5,0.8
22,2022-02-19 08:22:24,25.5,45.0,20.0,0.9
23,2022-02-19 08:22:34,26.0,45.0,19.5,1.0
24,2022-02-19 08:22:44,26.0,45.0,19.5,1.0
25,2022-02-19 08:22:54,26.5,45.0,19.0,1.0
26,2022-02-19 08:23:04,27.0,45.0,19.0,1.4
27,2022-02-19 08:23:14,27.5,45.0,18.5,1.5
28,2022-02-19 08:23:24,27.5,45.0,18.0,1.1
29,2022-02-19 08:23:34,28.0,45.0,18.0,1.5
30,2022-02-19 08:23:44,28.5,45.0,17.5,1.5
31,2022-02-19 08:23:54,28.5,45.0,17.5,1.5
32,2022-02-19 08:24:04,29.0,45.0,17.0,1.5
33,2022-02-19 08:24:14,29.5,45.0,17.0,1.9
34,2022-02-19 08:24:24,29.5,45.0,16.5,1.5
35,2022-02-19 08:24:34,30.0,45.0,16.5,1.9
36,2022-02-19 08:24:44,30.5,45.0,16.0,1.9
37,2022-02-19 08:24:54,30.5,45.0,16.0,1.9
38,2022-02-19 08:25:04,31.0,45.0,16.0,2.3
39,2022-02-19 08:25:14,31.0,45.0,15.5,1.8
40,2022-02-19 08:25:24,31.5,45.0,15.5,2.2
41,2022-02-19 08:25:34,31.5,45.0,15.5,2.2
42,2022-02-19 08:25:44,32.0,45.0,15.5,2.6
43,2022-02-19 08:25:54,32.5,45.0,15.0,2.5
44,2022-02-19 08:26:04,32.5,45.0,15.0,2.5
45,2022-02-19 08:26:14,33.0,45.0,15.0,2.9
46,2022-02-19 08:26:24,33.0,45.0,14.5,2.5
47,2022-02-19 08:26:34,33.5,45.0,14.5,2.9
48,2022-02-19 08:26:44,33.5,45.0,14.5,2.9
49,2022-02-19 08:26:54,34.0,45.0,14.0,2.8
50,2022-02-19 08:27:04,34.0,45.0,14.0,2.8
51,2022-02-19 08:27:14,34.5,45.0,14.0,3.1
52,2022-02-19 08:27:24,34.5,45.0,14.0,3.1
53,2022-02-19 08:27:34,34.5,45.0,13.5,2.6
54,2022-02-19 08:27:44,35.0,45.0,13.5,3.0
55,2022-02-19 08:27:54,35.0,45.0,13.5,3.0
56,2022-02-19 08:28:04,35.5,45.0,13.5,3.4
57,2022-02-19 08:28:14,35.5,45.0,13.0,2.9
58,2022-02-19 08:28:24,35.5,45.0,13.0,2.9
59,2022-02-19 08:28:34,36.0,45.0,13.0,3.3
60,2022-02-19 08:28:44,36.0,45.0,13.0,3.3
61,2022-02-19 08:28:54,36.5,45.0,12.5,3.1
62,2022-02-19 08:29:04,36.5,45.0,12.5,3.1
63,2022-02-19 08:29:14,36.5,45.0,12.5,3.1
64,2022-02-19 08:29:24,37.0,45.0,12.5,3.5
65,2022-02-19 08:29:34,37.0,45.0,12.5,3.5
66,2022-02-19 08:29:44,37.0,45.0,12.5,3.5
67,2022-02-19 08:29:54,37.5,45.0,12.5,3.9
68,2022-02-19 08:30:04,37.5,45.0,12.5,3.9
69,2022-02-19 08:30:14,37.5,45.0,12.5,3.9
70,2022-02-19 08:30:24,38.0,45.0,12.0,3.7
71,2022-02-19 08:30:34,38.0,45.0,12.0,3.7
72,2022-02-19 08:30:44,38.0,45.0,12.0,3.7
73,2022-02-19 08:30:54,38.5,45.0,12.0,4.1
74,2022-02-19 08:31:04,38.5,45.0,12.0,4.1
75,2022-02-19 08:31:14,38.5,45.0,12.0,4.1
76,2022-02-19 08:31:24,39.0,45.0,11.5,3.8
77,2022-02-19 08:31:34,39.0,45.0,11.5,3.8
78,2022-02-19 08:31:44,39.0,45.0,11.5,3.8
79,2022-02-19 08:31:54,39.5,45.0,11.5,4.2
80,2022-02-19 08:32:04,39.5,45.0,11.5,4.2
81,2022-02-19 08:32:14,39.5,45.0,11.5,4.2
82,2022-02-19 08:32:24,39.5,45.0,11.5,4.2
83,2022-02-19 08:32:34,40.0,45.0,11.5,4.6
84,2022-02-19 08:32:44,40.0,45.0,11.5,4.6
85,2022-02-19 08:32:54,40.0,45.0,11.0,4.0
86,2022-02-19 08:33:04,40.0,45.0,11.0,4.0
87,2022-02-19 08:33:14,40.5,45.0,11.0,4.3
88,2022-02-19 08:33:24,40.5,45.0,11.0,4.3
89,2022-02-19 08:33:34,40.5,45.0,11.0,4.3
90,2022-02-19 08:33:44,41.0,45.0,11.0,4.7
91,2022-02-19 08:33:54,41.0,45.0,11.0,4.7
92,2022-02-19 08:34:04,41.0,45.0,11.0,4.7
93,2022-02-19 08:34:14,41.0,45.0,11.0,4.7
94,2022-02-19 08:34:24,41.5,45.0,11.0,5.1
95,2022-02-19 08:34:34,41.5,45.0,11.0,5.1
96,2022-02-19 08:34:44,41.5,45.0,10.5,4.4
97,2022-02-19 08:34:54,41.5,45.0,10.5,4.4
98,2022-02-19 08:35:04,41.5,45.0,10.5,4.4
99,2022-02-19 08:35:14,42.0,45.0,10.5,4.8
100,2022-02-19 08:35:24,42.0,45.0,10.5,4.8
101,2022-02-19 08:35:34,42.0,45.0,10.5,4.8
102,2022-02-19 08:35:44,42.0,45.0,10.5,4.8
103,2022-02-19 08:35:54,42.5,45.0,10.5,5.2
104,2022-02-19 08:36:04,42.5,45.0,10.5,5.2
105,2022-02-19 08:36:14,42.5,45.0,10.5,5.2
106,2022-02-19 08:36:24,42.5,45.0,10.5,5.2
107,2022-02-19 08:36:34,42.5,45.0,10.5,5.2
108,2022-02-19 08:36:44,42.5,45.0,10.5,5.2
109,2022-02-19 08:36:54,43.0,45.0,10.5,5.6
110,2022-02-19 08:37:04,43.0,45.0,10.5,5.6
111,2022-02-19 08:37:14,43.0,45.0,10.5,5.6
112,2022-02-19 08:37:24,43.0,45.0,10.5,5.6
113,2022-02-19 08:37:34,43.0,45.0,10.0,4.9
114,2022-02-19 08:37:44,43.5,45.0,10.0,5.2
115,2022-02-19 08:37:54,43.5,45.0,10.0,5.2
116,2022-02-19 08:38:04,43.5,45.0,10.0,5.2
117,2022-02-19 08:38:14,43.5,45.0,10.0,5.2
118,2022-02-19 08:38:24,43.5,45.0,10.0,5.2
119,2022-02-19 08:38:34,43.5,45.0,10.0,5.2
120,2022-02-19 08:38:44,44.0,45.0,10.0,5.6
121,2022-02-19 08:38:54,44.0,45.0,10.0,5.6
122,2022-02-19 08:39:04,44.0,45.0,10.0,5.6
123,2022-02-19 08:39:14,44.0,45.0,10.0,5.6
124,2022-02-19 08:39:24,44.0,45.0,10.0,5.6
125,2022-02-19 08:39:34,44.0,45.0,10.0,5.6
126,2022-02-19 08:39:44,44.0,45.0,10.0,5.6
127,2022-02-19 08:39:54,44.5,45.0,10.0,6.0
128,2022-02-19 08:40:04,44.5,45.0,10.0,6.0
129,2022-02-19 08:40:14,44.5,45.0,10.0,6.0
130,2022-02-19 08:40:24,44.5,45.0,10.0,6.0
131,2022-02-19 08:40:34,44.5,45.0,9.5,5.2
132,2022-02-19 08:40:44,44.5,45.0,9.5,5.2
133,2022-02-19 08:40:54,44.5,45.0,9.5,5.2
134,2022-02-19 08:41:04,44.5,45.0,9.5,5.2
135,2022-02-19 08:41:14,45.0,45.0,9.5,5.6
136,2022-02-19 08:41:24,45.0,45.0,9.5,5.6
137,2022-02-19 08:41:34,45.0,45.0,9.5,5.6
138,2022-02-19 08:41:44,45.0,45.0,9.5,5.6
139,2022-02-19 08:41:54,45.0,45.0,9.5,5.6
140,2022-02-19 08:42:04,45.0,45.0,9.5,5.6
141,2022-02-19 08:42:14,45.0,45.0,9.5,5.6
142,2022-02-19 08:42:24,45.0,45.0,9.5,5.6
143,2022-02-19 08:42:34,45.0,45.0,9.5,5.6
144,2022-02-19 08:42:44,45.0,45.0,9.5,5.6
145,2022-02-19 08:42:54,45.0,45.0,9.5,5.6
146,2022-02-19 08:43:04,45.0,45.0,9.5,5.6
147,2022-02-19 08:43:14,45.0,45.0,9.5,5.6
148,2022-02-19 08:43:24,45.0,45.0,9.5,5.6
149,2022-02-19 08:43:34,45.0,45.0,9.5,5.6
150,2022-02-19 08:43:44,45.0,45.0,9.5,5.6
151,2022-02-19 08:43:54,45.0,45.0,9.5,5.6
152,2022-02-19 08:44:04,45.0,45.0,9.5,5.6
153,2022-02-19 08:44:14,45.0,45.0,9.5,5.6
154,2022-02-19 08:44:24,45.5,45.0,9.5,6.0
155,2022-02-19 08:44:34,45.5,45.0,9.5,6.0
156,2022-02-19 08:44:44,45.5,45.0,9.5,6.0
157,2022-02-19 08:44:54,45.5,45.0,9.5,6.0
158,2022-02-19 08:45:04,45.5,45.0,9.5,6.0
159,2022-02-19 08:45:14,45.5,45.0,9.5,6.0
160,2022-02-19 08:45:24,45.5,45.0,9.5,6.0
161,2022-02-19 08:45:34,45.5,45.0,9.5,6.0
162,2022-02-19 08:45:44,45.5,45.0,9.5,6.0
163,2022-02-19 08:45:54,45.5,45.0,9.5,6.0
164,2022-02-19 08:46:04,45.5,45.0,9.5,6.0
165,2022-02-19 08:46:14,45.5,45.0,9.5,6.0
166,2022-02-19 08:46:24,45.5,45.0,9.5,6.0
167,2022-02-19 08:46:34,45.5,45.0,9.5,6.0
168,2022-02-19 08:46:44,45.5,45.0,9.5,6.0
169,2022-02-19 08:46:54,45.0,45.0,9.5,5.6
170,2022-02-19 08:47:04,45.0,45.0,9.5,5.6
171,2022-02-19 08:47:14,45.0,45.0,9.5,5.6
172,2022-02-19 08:47:24,45.0,45.0,9.5,5.6
173,2022-02-19 08:47:34,45.0,45.0,9.5,5.6
174,2022-02-19 08:47:44,45.0,45.0,9.5,5.6
175,2022-02-19 08:47:54,45.0,45.0,9.5,5.6
176,2022-02-19 08:48:04,45.0,45.0,9.5,5.6
177,2022-02-19 08:48:14,45.0,45.0,9.5,5.6
178,2022-02-19 08:48:24,45.0,45.0,9.5,5.6
179,2022-02-19 08:48:34,45.0,45.0,9.5,5.6
180,2022-02-19 08:48:44,45.0,45.0,9.5,5.6
181,2022-02-19 08:48:54,45.0,45.0,9.5,5.6
182,2022-02-19 08:49:04,45.0,45.0,9.5,5.6
183,2022-02-19 08:49:14,45.0,45.0,9.5,5.6
184,2022-02-19 08:49:24,45.0,45.0,9.5,5.6
185,2022-02-19 08:49:34,45.0,45.0,9.5,5.6
186,2022-02-19 08:49:44,45.0,45.0,9.5,5.6
187,2022-02-19 08:49:54,45.0,45.0,9.5,5.6
188,2022-02-19 08:50:04,45.0,45.0,9.5,5.6
189,2022-02-19 08:50:14,45.0,45.0,9.5,5.6
190,2022-02-19 08:50:24,45.0,45.0,9.5,5.6
191,2022-02-19 08:50:34,45.0,45.0,9.5,5.6
